LOC_ID,metric,metric_type,tier,n,slope,p_lm,rho_partial,q_lm,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134701603,max_force,level,primary,44,0.030351588599101666,0.09868193519541539,0.19226529255853755,0.6857751860685203,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134684025,max_force,level,primary,44,0.031199578643163455,0.09954016133615425,0.1640616255791111,0.6857751860685203,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134712495,max_force,level,primary,44,-0.021586152954589037,0.10732869384694152,-0.19337868434381986,0.6857751860685203,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134695612,max_force,level,primary,44,0.046437000116453804,0.10907409295028357,0.24724186879395577,0.6857751860685203,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.7099999999999996e-118,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134710785,max_force,level,primary,44,0.004334533570326467,0.10935177781856038,0.2708071859282573,0.6857751860685203,Foot protein 12,46.774,1.5e-128,genome_blast,FALSE,TRUE,candidate,0.267,caution,TRUE
LOC134707510,max_force,level,primary,44,0.028139109340245813,0.10962140806475253,0.1541732156984732,0.6857751860685203,Tyrosinase 2,33.508,1.04e-75,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134697661,max_force,level,primary,44,0.02514283308457487,0.11415600416609685,0.2912894319356017,0.6857751860685203,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134711495,max_force,level,primary,44,0.004150463143900289,0.12210512929507938,0.27542160895444606,0.6857751860685203,Foot protein 12,85.852,0,genome_blast,FALSE,TRUE,candidate,0.333,caution,TRUE
LOC134725003,max_force,level,primary,44,0.01917457433970959,0.12313871991331243,0.24861055019638895,0.6857751860685203,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134727424,max_force,level,primary,44,0.02864738837691241,0.12548688451097775,0.3366743176092816,0.6857751860685203,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134701697,max_force,level,primary,44,0.04256413697575356,0.12858262518460614,0.27969484747090667,0.6857751860685203,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,6.08e-104,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134707678,max_force,level,primary,44,0.022897150708708194,0.13119866152899184,0.13853425474085562,0.6857751860685203,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134708353,max_force,level,primary,44,0.03750074620540252,0.13297233954612733,0.22796214176750695,0.6857751860685203,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8),89.655,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134714939,max_force,level,primary,44,0.04508987584671912,0.13695237923957548,0.18418105472800392,0.6857751860685203,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134687162,max_force,level,primary,44,0.024851024517639493,0.1374740211915286,0.32191405731378486,0.6857751860685203,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7),42.081,7.579999999999999e-46,genome_blast,FALSE,TRUE,candidate,0.4,caution,FALSE
LOC134716385,max_force,level,primary,44,0.015604728243768136,0.1398844906905937,0.2041540855985293,0.6857751860685203,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,0.111,ok,TRUE
LOC134706747,max_force,level,primary,44,0.025364221357083296,0.1515771358975118,0.21351734122467259,0.7254048646523779,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134684786,max_force,level,primary,44,0.018489284430377735,0.15844842754393168,0.12880147910850437,0.734755848583855,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134681253,max_force,level,primary,44,-0.045904221503016665,0.16320038604588907,-0.2435207343932076,0.734755848583855,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134693664,max_force,level,primary,44,-0.022233776140445867,0.1661330437309196,-0.2125114395716556,0.734755848583855,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134687560,max_force,level,primary,44,-0.03994193811533208,0.16815307977540958,-0.3118162650662864,0.734755848583855,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134719453,max_force,level,primary,44,0.020425559673773214,0.17341757450636774,0.16887522983935743,0.7350758080992799,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,0,ok,TRUE
LOC134715138,max_force,level,primary,44,0.032816758483239436,0.1755404914863952,0.16818238049533102,0.7350758080992799,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)",82.419,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134682928,max_force,level,primary,44,0.01829254088081273,0.18936296364959787,0.18462797938556935,0.7767746059912076,"Cysteine--tRNA ligase, cytoplasmic (EC 6.1.1.16) (Cysteinyl-tRNA synthetase) (CysRS)",60.054,0,genome_blast,FALSE,TRUE,candidate,0.089,ok,FALSE
LOC134718500,max_force,level,primary,44,-0.06158470759280703,0.1995682239841342,-0.24520868334272666,0.7877472625913159,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694726,max_force,level,primary,44,0.021476382139933387,0.20033404483523304,0.31023600105245713,0.7877472625913159,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134686883,max_force,level,primary,44,0.011476108589696433,0.2037953117151663,0.14669902997437945,0.7877472625913159,Lysine-specific histone demethylase 1A (EC 1.14.99.66) (BRAF35-HDAC complex protein BHC110) (Flavin-containing amine oxidase domain-containing protein 2) ([histone H3]-dimethyl-L-lysine(4) FAD-dependent demethylase 1A),76.331,0,genome_blast,FALSE,TRUE,candidate,0.4,caution,FALSE
LOC134697339,max_force,level,primary,44,0.027150472909475937,0.235603501848814,0.21599163078195432,0.8340076564314348,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.23,9.419999999999999e-104,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134707670,max_force,level,primary,44,0.023762278334136994,0.2371328287020196,0.1927475059809062,0.8340076564314348,Amine oxidase (EC 1.4.3.-),46.226,0,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134700327,max_force,level,primary,44,0.018255829221433772,0.24183507802964946,0.13318560540210378,0.8340076564314348,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134681874,max_force,level,primary,44,-0.006073794042895329,0.24337579880046792,-0.21335060657527324,0.8340076564314348,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134702117,max_force,level,primary,44,-0.006068187976609891,0.24416583671274605,-0.2125016049321785,0.8340076564314348,Byssal metalloproteinase inhibitor-like protein 1,66.505,1.7e-92,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134721921,max_force,level,primary,44,-0.027379935763163818,0.24602574610316236,-0.2593134034419994,0.8340076564314348,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721501,max_force,level,primary,44,0.020318936766317797,0.24782335527561988,0.160562281143373,0.8340076564314348,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,0.022,ok,FALSE
LOC134681037,max_force,level,primary,44,-0.021051436517085402,0.2525884480268945,-0.07444698922602312,0.8340076564314348,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134685510,max_force,level,primary,44,0.019728239328718703,0.25310680120555984,0.15820945645224296,0.8340076564314348,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,0.267,caution,FALSE
LOC134706577,max_force,level,primary,44,0.027022580825781913,0.26890786358772895,0.20089968092129637,0.8671547213692556,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134725830,max_force,level,primary,44,0.02764218706226867,0.2717947634142443,0.1175853618334078,0.8671547213692556,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134725897,max_force,level,primary,44,0.016897725277357813,0.2825879452429775,0.23104506983450318,0.8767962736497907,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,candidate,0.356,caution,FALSE
LOC134692391,max_force,level,primary,44,0.021027275470671375,0.2874778895059696,-0.05708916984075132,0.8767962736497907,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.388,3.01e-84,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134707837,max_force,level,primary,44,0.013790108026591105,0.28790325403425965,0.18098834429461247,0.8767962736497907,Collagen alpha-2(I) chain (Alpha-2 type I collagen),32.4,3.4e-34,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134719074,max_force,level,primary,44,-0.010717200742007165,0.2972353190969116,-0.08734391393220625,0.8917059572907348,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134695816,max_force,level,primary,44,0.017137951896382456,0.30628206428349314,0.11266999741211203,0.893574870815553,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,0.333,caution,FALSE
LOC134720932,max_force,level,primary,44,0.008023560418550247,0.3113944801739119,0.23056167891347076,0.893574870815553,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.4,caution,FALSE
LOC134715935,max_force,level,primary,44,0.021972207609187736,0.31229348185583833,0.11548021129103878,0.893574870815553,Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein 1) (Amine oxidase copper domain-containing protein 1) (Histaminase),36.749,2.8799999999999997e-171,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134711783,max_force,level,primary,44,0.023354148318770553,0.31564087476569286,0.1471099936894995,0.893574870815553,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134715354,max_force,level,primary,44,0.01510832816665113,0.3242754302857146,0.11534354821732158,0.8983425952472713,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),39.336,4.17e-44,genome_blast,TRUE,TRUE,candidate,0.244,caution,FALSE
LOC134706748,max_force,level,primary,44,0.014715985531681868,0.3316329567895214,0.13946610499446485,0.8983425952472713,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134683354,max_force,level,primary,44,0.020227910434831513,0.3345169916784386,0.13571341340658477,0.8983425952472713,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134680973,max_force,level,primary,44,-0.010850275940621174,0.33561741225316,-0.0823594309425109,0.8983425952472713,Collagen alpha-6(VI) chain,27.119,9.800000000000001e-34,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134681328,max_force,level,primary,44,-0.018951979981103526,0.3430373262780688,-0.09524961251353788,0.8983425952472713,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.7899999999999995e-48,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134697396,max_force,level,primary,44,0.012090958511770191,0.3441411932041786,0.2936441856374997,0.8983425952472713,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,0.178,ok,FALSE
LOC134694436,max_force,level,primary,44,0.008385896185130068,0.3511554242337458,0.21214052477918918,0.9006632962430846,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134710805,max_force,level,primary,44,0.033577651497632865,0.3539920418069835,0.24676507672178413,0.9006632962430846,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134682252,max_force,level,primary,44,-0.027632791525668342,0.3589189251215965,-0.0834978453359811,0.9017837993680113,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134717350,max_force,level,primary,44,-0.008193503483704134,0.3673593526377774,-0.1882922335411665,0.9019375712397357,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999999e-35,genome_blast,TRUE,TRUE,candidate,0.022,ok,FALSE
LOC134707834,max_force,level,primary,44,0.012384992325078557,0.3679546310530265,0.17530716608444855,0.9019375712397357,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721812,max_force,level,primary,44,0.01708921235491184,0.38619876818698595,0.12957852443776754,0.9276973435257807,Glutathione peroxidase (GPx) (GSHPx) (EC 1.11.1.9),42.857,7.5e-46,genome_blast,FALSE,TRUE,candidate,0.2,ok,FALSE
LOC134695001,max_force,level,primary,44,0.015422381037837838,0.3882429365158202,0.040218356650662916,0.9276973435257807,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p),66.667,4.37e-154,genome_blast,TRUE,TRUE,candidate,0.022,ok,FALSE
LOC134712292,max_force,level,primary,44,0.012646180945750374,0.39230982188901176,0.06061848231248544,0.9276973435257807,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate,0.378,caution,FALSE
LOC134711517,max_force,level,primary,44,0.015465662497183,0.40507620633975705,0.13725526924801132,0.937316551445018,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706471,max_force,level,primary,44,0.013159157163236956,0.4057041789836645,0.03961164204807746,0.937316551445018,Byssal peroxidase-like protein 4,35.025,4.0199999999999996e-98,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134705706,max_force,level,primary,44,0.011913276830944798,0.4121042561961973,0.07288923018400534,0.9412835851754052,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134716258,max_force,level,primary,44,-0.017591674370582448,0.4280966885054691,-0.13544361404642288,0.9419142134974677,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",42.092,0,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134693929,max_force,level,primary,44,-0.017504524839863738,0.43391139418613345,-0.02060982315966297,0.9419142134974677,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134714846,max_force,level,primary,44,0.016766005622185547,0.4420178711741647,0.07574895357494077,0.9419142134974677,Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein),50.825,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134718739,max_force,level,primary,44,0.010508961223094127,0.4452682057625993,0.057278995500287096,0.9419142134974677,Collagen-like protein 2,39.292,4.19e-45,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134715096,max_force,level,primary,44,0.01290386114445965,0.44640998834818857,0.13589438232285844,0.9419142134974677,Probable glutathione S-transferase 8 (EC 2.5.1.18) (GST class-sigma),42.029,1.64e-49,genome_blast,FALSE,TRUE,candidate,0.4,caution,FALSE
LOC134712267,max_force,level,primary,44,-0.014229239613637866,0.45751418173399827,0.020250634715006575,0.9419142134974677,"Methionine--tRNA ligase, mitochondrial (EC 6.1.1.10) (Methionyl-tRNA synthetase 2) (Mitochondrial methionyl-tRNA synthetase) (MtMetRS)",49.171,4.449999999999999e-174,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134707468,max_force,level,primary,44,0.013126325141258012,0.4583504293015743,0.032273493243828263,0.9419142134974677,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate,0.111,ok,FALSE
LOC134695901,max_force,level,primary,44,0.012009883632932742,0.45849366539943226,0.0631273467853767,0.9419142134974677,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134711515,max_force,level,primary,44,0.015405940823565981,0.461853706335112,0.07077674953614173,0.9419142134974677,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134699824,max_force,level,primary,44,0.016751408746458425,0.46251110749594626,0.0628496057210148,0.9419142134974677,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1) (Protein dumpy-18)",31.76,5.1e-69,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134709977,max_force,level,primary,44,0.027720914641317887,0.4639278962002453,0.14236441763867289,0.9419142134974677,Heat shock protein HSP 90-alpha,82.207,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134722108,max_force,level,primary,44,0.009787277706456361,0.4789425433642047,0.17460631889959527,0.9593580081113693,Collagen alpha-1(XXI) chain,30.966,4.49e-39,genome_blast,TRUE,TRUE,candidate,0.156,ok,FALSE
LOC134692000,max_force,level,primary,44,0.013408204070948003,0.48206546676242934,-0.01980224112065523,0.9593580081113693,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate,0.133,ok,FALSE
LOC134680752,max_force,level,primary,44,0.00807903336767928,0.4900291847008287,-0.0026031032404601226,0.9656457463222212,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",41.843,1.1799999999999999e-129,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134691221,max_force,level,primary,44,0.02224424792993554,0.49885786188852743,0.12489870734073316,0.973499322714505,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134707640,max_force,level,primary,44,0.006062677084509005,0.5058849765993894,0.05984622356174858,0.9777200028507429,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Glutathione-dependent peroxiredoxin) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx),69.683,8.46e-108,genome_blast,FALSE,TRUE,candidate,0.311,caution,FALSE
LOC134695661,max_force,level,primary,44,-0.012231579579723833,0.5204811434039558,-0.21417208925922443,0.9950683264476525,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.961,3.68e-115,genome_blast,FALSE,TRUE,candidate,0.244,caution,FALSE
LOC134714392,max_force,level,primary,44,0.0121379779708881,0.532457435838301,0.11712749913563116,0.9950683264476525,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),67.936,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134722124,max_force,level,primary,44,0.010029387755696657,0.5399064155450388,0.07559954398842263,0.9950683264476525,Hypoxia up-regulated protein 1,55.738,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696942,max_force,level,primary,44,0.00209265663585939,0.5404983459095138,0.1291393838144328,0.9950683264476525,Collagen-like protein 2,47.244,4.05e-42,genome_blast,FALSE,TRUE,candidate,0.156,ok,FALSE
LOC134686782,max_force,level,primary,44,-0.010911075405781666,0.5440797277742948,-0.08494098510784354,0.9950683264476525,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),74.429,3.459999999999999e-119,genome_blast,FALSE,TRUE,candidate,0.044,ok,FALSE
LOC134686763,max_force,level,primary,44,0.015070467298529096,0.5514337226476433,0.16908225398751203,0.9950683264476525,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37),57.925,6.77e-125,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134696794,max_force,level,primary,44,0.007576367808161128,0.5718118907195335,-0.04752246847409091,0.9950683264476525,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate,0.067,ok,FALSE
LOC134705112,max_force,level,primary,44,-0.009877784937531504,0.5729950941621111,-0.09296501170926315,0.9950683264476525,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),28.482,7.67e-68,genome_blast,FALSE,TRUE,candidate,0.289,caution,FALSE
LOC134701699,max_force,level,primary,44,0.013483700731931851,0.5784324570175252,0.120787277260158,0.9950683264476525,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134715482,max_force,level,primary,44,0.019375656747928738,0.5788083465002456,0.18457700210512068,0.9950683264476525,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134698135,max_force,level,primary,44,-0.012292505459294237,0.5883966026533849,-0.19139422131961456,0.9950683264476525,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.7499999999999995e-95,genome_blast,FALSE,TRUE,candidate,0.111,ok,FALSE
LOC134725629,max_force,level,primary,44,0.015680075083962502,0.5905904759264359,0.09711352246316544,0.9950683264476525,Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (hSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase),52.453,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134707598,max_force,level,primary,44,0.009177147739312691,0.5937918494502084,0.1251204531891857,0.9950683264476525,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,candidate,0.356,caution,FALSE
LOC134719370,max_force,level,primary,44,0.007397540903908859,0.6052359474871549,0.06325829250279176,0.9950683264476525,Tyrosinase 3,30.709,2.97e-40,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134682955,max_force,level,primary,44,0.011592317173917599,0.6120104157532366,0.04956479651671246,0.9950683264476525,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1),68,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134720677,max_force,level,primary,44,0.010690461825032202,0.6180773213044639,0.18422333748314262,0.9950683264476525,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R),43.033,2.84e-63,genome_blast,TRUE,TRUE,candidate,0.044,ok,FALSE
LOC134718845,max_force,level,primary,44,0.0028030145242971807,0.6198309514181806,0.16272777039776906,0.9950683264476525,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate,0.111,ok,TRUE
