LOC_ID,metric,scale,tier,n,slope,se,p_lm,baseline_slope,rho_partial,q_lm,q_family,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,frac_at_floor,floor_flag,byssal_structural
LOC134725897,adhesion_kpa,log,exploratory,45,0.005032024241502194,0.1846065871390038,0.9783928840648632,0.32606700281752793,-0.01120264289151634,0.9978789660663062,0.9960706166625417,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134722782,adhesion_kpa,log,exploratory,45,-0.004030377508700462,0.190326812090303,0.9832131623139012,0.32720049222201497,0.020150076852942043,0.9978789660663062,0.9960706166625417,Collagen alpha-3(VI) chain,31.563,1.1999999999999999e-46,genome_blast,FALSE,TRUE,candidate,0.196,ok,FALSE
LOC134721315,adhesion_kpa,log,exploratory,45,0.0016132946430896778,0.1319950538918523,0.9903104999055288,0.32567523137424986,-0.0800706256429022,0.9978789660663062,0.9987433765002287,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20),48.372,3.11e-71,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134681855,adhesion_kpa,log,exploratory,45,0.0013060099036861245,0.1738628259290421,0.9940448600199568,0.32596056886055935,-0.05626776083459567,0.9978789660663062,0.9987433765002287,Byssal protein-3,60,2.7e-51,genome_blast,FALSE,TRUE,candidate,0.283,caution,TRUE
LOC134707834,adhesion_kpa,log,exploratory,45,-0.0011052146066584767,0.17104819528479678,0.9948775061282749,0.32627247163508216,0.20325448894581385,0.9978789660663062,0.9987433765002287,Collagen alpha-2(I) chain (Alpha-2 type I collagen),36.596,5.68e-41,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134687550,adhesion_kpa,log,exploratory,45,6.824984926736476e-4,0.25509971639219603,0.9978789660663062,0.3262328146548914,-0.015117381902495458,0.9978789660663062,0.9987433765002287,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711730,max_displacement,raw,exploratory,45,-0.03698359734001433,0.01073023934722991,0.0013735886210646195,-0.11361222653720336,-0.35144628813322126,0.18589191740894453,0.24785588987859272,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,candidate,0.152,ok,FALSE
LOC134716333,max_displacement,raw,exploratory,45,0.06261651441882886,0.019221371230598625,0.002330327436146503,-0.1158749996968688,0.4587267408235034,0.18589191740894453,0.24785588987859272,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134707235,max_displacement,raw,exploratory,45,0.0453335719134501,0.014191670437174408,0.002773241703443228,-0.13464529217794505,0.49496127938348944,0.18589191740894453,0.24785588987859272,Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS),49.847,0,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134681037,max_displacement,raw,exploratory,45,-0.03856367533908803,0.012164289557367947,0.002962420994564853,-0.26788558450947203,-0.40309699841606134,0.18589191740894453,0.24785588987859272,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134716273,max_displacement,raw,exploratory,45,-0.055472444352057615,0.01809524585920388,0.003932982005552833,-0.1956320627329953,-0.35932548823410576,0.19743569667875224,0.2820509952553603,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),53.182,0,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134721377,max_displacement,raw,exploratory,45,-0.04401108656841293,0.016829901578248128,0.012618835912412453,-0.0597659694096603,-0.2870217956555616,0.5278879690025876,0.7918319535038815,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)",62.668,0,genome_blast,TRUE,TRUE,candidate,0.022,ok,FALSE
LOC134720932,max_displacement,raw,exploratory,45,0.011384091661694656,0.004597313404695819,0.01772275712016047,-0.2555755005221533,0.2587074983944131,0.6354874338800397,0.8871715347305172,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,0.109,ok,FALSE
LOC134689775,max_displacement,raw,exploratory,45,-0.07704604531635882,0.0323791841100068,0.02232460253211215,-0.018463177805182526,-0.4717958193614766,0.7004344044450187,0.8871715347305172,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),41.655,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134680608,max_displacement,raw,exploratory,45,0.016648909462266027,0.007591622234333109,0.034332012348618476,-0.1563498097734489,0.26639924275643345,0.8934801627073843,0.8871715347305172,Collagen alpha-6(VI) chain,26.399,1.0499999999999999e-66,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134695816,max_displacement,raw,exploratory,45,-0.03134451487128611,0.014398059957619207,0.03559681923136989,-0.05470293360234878,-0.23474325512566244,0.8934801627073843,0.8871715347305172,Glutathione S-transferase C-terminal domain-containing protein,35.09,3.73e-114,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
LOC134684257,max_displacement,raw,exploratory,45,-0.04584045243623247,0.021670162560504413,0.04083846888190276,-0.15886345232898735,-0.36925214413349206,0.9161860578098682,0.8913439729876168,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",53.846,8.92e-146,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134687071,max_displacement,raw,exploratory,45,0.03153857776209745,0.015944142633955025,0.05501696840108136,-0.18540837893120943,0.2631293597316387,0.9161860578098682,0.8966927374309347,Glutathione S-transferase P (EC 2.5.1.18) (GST P1-1) (GST class-pi),49.515,1.7e-62,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134683354,max_displacement,raw,exploratory,45,-0.047225452150811253,0.023990321379541955,0.05614507814776277,-0.16222594817469613,-0.34873647239582095,0.9161860578098682,0.8966927374309347,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134696037,max_displacement,raw,exploratory,45,0.02933984226738608,0.015400923407199235,0.06416382188762162,-0.12065315103437325,0.3130257261078597,0.9161860578098682,0.8966927374309347,Heat shock 70 kDa protein 12A,33.764,1.87e-83,genome_blast,FALSE,TRUE,candidate,0.348,caution,FALSE
LOC134714403,max_displacement,raw,exploratory,45,-0.010802084581292113,0.0057711640443835095,0.0687573133585703,-0.13231874730488596,-0.340284877680784,0.9161860578098682,0.8966927374309347,Phenylalanine--tRNA ligase alpha subunit B (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit B) (PheRS),63.618,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134725558,max_displacement,raw,exploratory,45,-0.0380371957819758,0.020980563169081545,0.07753812783082915,-0.1965888545455023,-0.21564458712824364,0.9161860578098682,0.8966927374309347,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),36.145,3.11e-54,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134720928,max_displacement,raw,exploratory,45,-0.022107952521844998,0.012253843269577281,0.07893291512503434,-0.13697798549570517,-0.11789297352652017,0.9161860578098682,0.8966927374309347,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.329,0,genome_blast,TRUE,TRUE,candidate,0.13,ok,FALSE
LOC134693664,max_displacement,raw,exploratory,45,0.030779996763549443,0.017071448181679917,0.07911729109551204,-0.199984117013343,0.27104242246693044,0.9161860578098682,0.8966927374309347,Intraflagellar transport protein 25 homolog (Heat shock protein beta-11) (Hspb11) (Heat shock protein family B member 11) (Placental protein 25) (PP25),49.624,2.02e-41,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134710470,max_displacement,raw,exploratory,45,-0.02032479400297215,0.011361384604310671,0.08139433484287194,-0.1742138133964196,-0.28201009458436077,0.9161860578098682,0.8966927374309347,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134685510,max_displacement,raw,exploratory,45,-0.034621890098818706,0.01937677713383029,0.08174930343109638,-0.13628255921992952,-0.25022608764285537,0.9161860578098682,0.8966927374309347,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134692133,max_displacement,raw,exploratory,45,-0.014102072854137808,0.007899601402495359,0.08201421046806465,-0.14294205137651692,-0.20484306927395102,0.9161860578098682,0.8966927374309347,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134694794,max_displacement,raw,exploratory,45,-0.015996373859348822,0.009008842049843025,0.08359768430417143,-0.12685078704045,-0.28722653046247043,0.9161860578098682,0.8966927374309347,Heat shock 70 kDa protein 12A,31.122,3.33e-71,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134725830,max_displacement,raw,exploratory,45,0.039857951138270044,0.022474042136867416,0.08395330410209947,-0.11324564386120005,0.3510131889881828,0.9161860578098682,0.8966927374309347,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134680969,max_displacement,raw,exploratory,45,0.010461202289957113,0.006208369495145429,0.09997259466152374,-0.10240738666623568,0.21541118458541197,0.9717904745923365,0.9957363924896574,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694060,max_displacement,raw,exploratory,45,0.02653862036925976,0.016034933904102704,0.10594104675787916,-0.15375399578492777,0.33054896042032383,0.9717904745923365,0.9957363924896574,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134686963,max_displacement,raw,exploratory,45,0.04643098118440259,0.028463139380055544,0.1108843795220193,-0.12907209053387428,0.20432364979848822,0.9717904745923365,0.9957363924896574,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706926,max_displacement,raw,exploratory,45,0.025862955240469894,0.016108631679042102,0.11644445249170259,-0.19768024558879108,0.19533296874456177,0.9717904745923365,0.9957363924896574,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.8099999999999993e-118,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134680970,max_displacement,raw,exploratory,45,0.009633390979335237,0.006020919797306682,0.11767239466154189,-0.14072955595103043,0.1890869492585011,0.9717904745923365,0.9957363924896574,Collagen alpha-6(VI) chain,28.824,8.979999999999998e-55,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134714939,max_displacement,raw,exploratory,45,-0.03448456806707883,0.021677978919076437,0.11973701163202748,-0.17493399621275915,-0.22113594262756936,0.9717904745923365,0.9957363924896574,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134727535,max_displacement,raw,exploratory,45,-0.020188811221264393,0.012738372269454016,0.12106955096511571,-0.13576192060887382,-0.15322761864873022,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134694200,max_displacement,raw,exploratory,45,0.028668093771401386,0.01843763240348883,0.1280559288496904,-0.17202056443402744,0.1947369634604866,0.9717904745923365,0.9957363924896574,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721923,max_displacement,raw,exploratory,45,-0.030213743678790525,0.019719328117601444,0.13354827967916513,-0.17212454657458942,-0.1132350811898063,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,4.4299999999999994e-95,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134714868,max_displacement,raw,exploratory,45,-0.023841055360968248,0.015989594971796174,0.14399685073872714,-0.1818330410730701,-0.14619730307052886,0.9717904745923365,0.9957363924896574,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134705706,max_displacement,raw,exploratory,45,0.02179893633753423,0.014918892146240273,0.15198138067749478,-0.14324231621216474,0.18494160341115032,0.9717904745923365,0.9957363924896574,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134707902,max_displacement,raw,exploratory,45,-0.024423067605839725,0.01713234748489862,0.16195256797071617,-0.08142191241799766,-0.3750390616445582,0.9717904745923365,0.9957363924896574,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate,0.043,ok,FALSE
LOC134707598,max_displacement,raw,exploratory,45,-0.024632819316159425,0.017342666150453635,0.16344872311770164,-0.12273531986345552,-0.20307532857538294,0.9717904745923365,0.9957363924896574,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,candidate,0.174,ok,FALSE
LOC134687564,max_displacement,raw,exploratory,45,-0.02393540201881793,0.017018673061422504,0.16751796656521203,-0.14885638830811146,-0.3282025185989449,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,candidate,0.13,ok,FALSE
LOC134725003,max_displacement,raw,exploratory,45,-0.01685846155353808,0.012033101129074516,0.16911922791235678,-0.11524315867016077,-0.1399355367693145,0.9717904745923365,0.9957363924896574,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
LOC134697432,max_displacement,raw,exploratory,45,-0.016802078135904744,0.012050955209415725,0.17113408421335283,-0.15408438398194102,-0.24813457528157465,0.9717904745923365,0.9957363924896574,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate,0.261,caution,FALSE
LOC134712179,max_displacement,raw,exploratory,45,-0.04243545695651616,0.030551119123685147,0.17271434608951713,-0.028510008533288337,-0.39061239296166356,0.9717904745923365,0.9957363924896574,D-aminoacyl-tRNA deacylase 1 (DTD) (EC 3.1.1.96) (DNA-unwinding element-binding protein B) (DUE-B) (Gly-tRNA(Ala) deacylase) (Histidyl-tRNA synthase-related),53.488,2.39e-58,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134720973,max_displacement,raw,exploratory,45,0.02342182945408336,0.017085087083002055,0.17824644693282585,-0.16008850219562093,0.24270717610506606,0.9717904745923365,0.9957363924896574,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134692100,max_displacement,raw,exploratory,45,0.012327530515635357,0.00902174102556859,0.17963263647990327,-0.16007227767401241,0.3258244021863298,0.9717904745923365,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134686270,max_displacement,raw,exploratory,45,0.0529227691029,0.038942558434972546,0.18195569466143957,-0.1129754656736746,0.11346111163350965,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 14,46.094,2.0599999999999997e-153,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134694436,max_displacement,raw,exploratory,45,-0.013790087079472952,0.010188096833542703,0.18367355659721035,-0.12947049065077204,-0.23726207664702967,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134706604,max_displacement,raw,exploratory,45,0.03510188876647036,0.025996583968962653,0.18472002294865997,-0.20262009663285183,0.21433784304844972,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B,28.832,1.3e-59,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134718464,max_displacement,raw,exploratory,45,-0.026745075175266305,0.019850609433138423,0.1856541106742045,-0.10665661330229237,-0.06641974303359563,0.9717904745923365,0.9957363924896574,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134687560,max_displacement,raw,exploratory,45,0.02593865874436506,0.01939195837287272,0.1887758394378346,-0.13394314510420127,0.25756893415065724,0.9717904745923365,0.9957363924896574,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.6900000000000003e-70,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134715627,max_displacement,raw,exploratory,45,0.019525207856379113,0.014801555381028644,0.19481790314408717,-0.1873893797386736,0.08048925536439439,0.9717904745923365,0.9957363924896574,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate,0.239,caution,FALSE
LOC134706345,max_displacement,raw,exploratory,45,-0.021609073428245848,0.016800511566678923,0.20595171051875796,-0.1575051977987325,-0.3263837540959136,0.9717904745923365,0.9957363924896574,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134723851,max_displacement,raw,exploratory,45,0.02224557380421892,0.017338773235338393,0.20706591203838895,-0.1838653617497214,0.22053285889137156,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,candidate,0.283,caution,FALSE
LOC134725351,max_displacement,raw,exploratory,45,-0.03964194057379733,0.03179242995066077,0.2198713914256939,-0.11938309433270411,-0.11453407516727337,0.9717904745923365,0.9957363924896574,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.9799999999999996e-57,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134693434,max_displacement,raw,exploratory,45,0.013042245147811096,0.010678532347393974,0.2292848144479459,-0.15529013233195277,0.12002502276050583,0.9717904745923365,0.9957363924896574,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134691221,max_displacement,raw,exploratory,45,0.027268866146088536,0.022662699918780595,0.2361335413663337,-0.193040759835383,0.1779646195671472,0.9717904745923365,0.9957363924896574,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134697060,max_displacement,raw,exploratory,45,-0.024956633921469677,0.0210078829900293,0.2420316608261875,-0.14628386420465692,-0.443035164675462,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.587,3.499999999999999e-107,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134711397,max_displacement,raw,exploratory,45,-0.028458211108539612,0.024005412165401877,0.24299634681629106,-0.16014887350948095,-0.22879380840685562,0.9717904745923365,0.9957363924896574,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.119999999999999e-101,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134721918,max_displacement,raw,exploratory,45,0.024734155442536928,0.020933096051745228,0.24452690437978244,-0.17042760400096013,-0.017083595158922237,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.228,2.63e-102,genome_blast,FALSE,TRUE,candidate,0.087,ok,FALSE
LOC134697300,max_displacement,raw,exploratory,45,0.012447511887941314,0.010658876955421717,0.24997459007107556,-0.12323746866949814,0.1292711602705364,0.9717904745923365,0.9957363924896574,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,candidate,0.043,ok,FALSE
LOC134718987,max_displacement,raw,exploratory,45,-0.016292129145016588,0.014064359951313164,0.25374607140448147,-0.10499579658607143,-0.12036530269501482,0.9717904745923365,0.9957363924896574,Collagen alpha-4(VI) chain,37.113,1.9400000000000002e-29,genome_blast,FALSE,TRUE,candidate,0.326,caution,FALSE
LOC134697396,max_displacement,raw,exploratory,45,0.01428368462664029,0.012551553497362256,0.2620628834176932,-0.17232665130326258,0.17845260016823974,0.9717904745923365,0.9957363924896574,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,0.087,ok,FALSE
LOC134706981,max_displacement,raw,exploratory,45,0.01480553808393968,0.013016254817001851,0.262284063415929,-0.19491084126795793,0.21607541659509297,0.9717904745923365,0.9957363924896574,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),30.109,1.07e-62,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711783,max_displacement,raw,exploratory,45,-0.019236562564619246,0.01716319508751789,0.26922603711116183,-0.15644314567535905,-0.24214328449069122,0.9717904745923365,0.9957363924896574,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134695781,max_displacement,raw,exploratory,45,-0.01572893903842773,0.014342016521601168,0.27949687114115124,-0.15339218033332472,-0.08279793947388636,0.9717904745923365,0.9957363924896574,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,candidate,0,ok,FALSE
LOC134721829,max_displacement,raw,exploratory,45,0.00996940134949697,0.009142682102425317,0.28221787427274825,-0.17603231380363585,0.08863029919597784,0.9717904745923365,0.9957363924896574,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate,0.109,ok,FALSE
LOC134683945,max_displacement,raw,exploratory,45,0.03738967153139919,0.03468938397590387,0.2877261455582027,-0.16547014182691333,0.18315317735871908,0.9717904745923365,0.9957363924896574,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3700000000000002e-85,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134710209,max_displacement,raw,exploratory,45,-0.02443372685402088,0.02274150608617208,0.2892410682642255,-0.0903074409579328,-0.20200893019743088,0.9717904745923365,0.9957363924896574,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate,0.065,ok,FALSE
LOC134724473,max_displacement,raw,exploratory,45,0.02216536783061013,0.020823026315214554,0.29366477329704466,-0.136234299332318,0.15519407018119274,0.9717904745923365,0.9957363924896574,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,0.022,ok,FALSE
LOC134716385,max_displacement,raw,exploratory,45,0.006106753800536225,0.005865579717911484,0.3042326994875825,-0.15905840772712132,0.07854487807659975,0.9717904745923365,0.9957363924896574,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate,0,ok,TRUE
LOC134706569,max_displacement,raw,exploratory,45,-0.012795315317263465,0.012500507344315294,0.31233940535308935,-0.1137158021516171,-0.11019618678449516,0.9717904745923365,0.9957363924896574,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,candidate,0.304,caution,FALSE
LOC134706727,max_displacement,raw,exploratory,45,0.029117528965789508,0.02850848394440149,0.3133763251983404,-0.1572755843648293,0.1874115399509509,0.9717904745923365,0.9957363924896574,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
LOC134711517,max_displacement,raw,exploratory,45,-0.016927617744184754,0.016583414852352766,0.31366061724812605,-0.13092368504121574,-0.16126821270079675,0.9717904745923365,0.9957363924896574,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate,0,ok,FALSE
