LOC_ID,metric,scale,tier,n_threads,n_mussel,slope_mixed,p_mixed,q_mixed,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set
LOC134685510,max_displacement,raw,exploratory,136,45,-0.03474183382546272,0.08039677623485249,0.9197726076614032,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate
LOC134692133,max_displacement,raw,exploratory,136,45,-0.014142444528095387,0.08096923874542916,0.9197726076614032,Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS),59.083,0,genome_blast,FALSE,TRUE,candidate
LOC134710470,max_displacement,raw,exploratory,136,45,-0.020223464174575354,0.08300789973755848,0.9197726076614032,Tubulin-specific chaperone E (Tubulin-folding cofactor E),43.103,1.11e-138,genome_blast,FALSE,TRUE,candidate
LOC134694794,max_displacement,raw,exploratory,136,45,-0.015984555127769137,0.0839035760415835,0.9197726076614032,Heat shock 70 kDa protein 12A,31.122,3.33e-71,genome_blast,FALSE,TRUE,candidate
LOC134725830,max_displacement,raw,exploratory,136,45,0.039825855840196434,0.08428195209646325,0.9197726076614032,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate
LOC134680969,max_displacement,raw,exploratory,136,45,0.010383295650904597,0.10254774744597452,0.9803326102856728,Collagen alpha-4(VI) chain,31.486,2.26e-36,genome_blast,FALSE,TRUE,candidate
LOC134694060,max_displacement,raw,exploratory,136,45,0.026611277315206894,0.10484975622773798,0.9803326102856728,Collagen alpha-4(VI) chain,22.619,1.8699999999999998e-48,genome_blast,FALSE,TRUE,candidate
LOC134686963,max_displacement,raw,exploratory,136,45,0.046649254195330114,0.108316290926484,0.9803326102856728,Probable assembly chaperone of rpl4,32.857,2.89e-26,genome_blast,FALSE,TRUE,candidate
LOC134680970,max_displacement,raw,exploratory,136,45,0.009677277756965858,0.11543317035582802,0.9803326102856728,Collagen alpha-6(VI) chain,28.824,8.979999999999997e-55,genome_blast,FALSE,TRUE,candidate
LOC134706926,max_displacement,raw,exploratory,136,45,0.02591455579243711,0.1156638213843149,0.9803326102856728,"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)",63.534,3.809999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134727535,max_displacement,raw,exploratory,136,45,-0.01994839364658134,0.12538714635704423,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,candidate
LOC134714939,max_displacement,raw,exploratory,136,45,-0.03383912041402267,0.1262395605935915,0.9803326102856728,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate
LOC134694200,max_displacement,raw,exploratory,136,45,0.028760390748996726,0.1266425958894444,0.9803326102856728,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate
LOC134721923,max_displacement,raw,exploratory,136,45,-0.03029015828132873,0.1324705402747151,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.227,4.429999999999999e-95,genome_blast,FALSE,TRUE,candidate
LOC134714868,max_displacement,raw,exploratory,136,45,-0.023958150396922402,0.14146306557079338,0.9803326102856728,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate
LOC134705706,max_displacement,raw,exploratory,136,45,0.02192170008586993,0.14868698749331236,0.9803326102856728,Collagen alpha-1(V) chain,38.346,3.87e-53,genome_blast,TRUE,TRUE,candidate
LOC134707902,max_displacement,raw,exploratory,136,45,-0.02437402662263189,0.16289971209811138,0.9803326102856728,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate
LOC134707598,max_displacement,raw,exploratory,136,45,-0.02450453969371717,0.16572194811963556,0.9803326102856728,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,candidate
LOC134697432,max_displacement,raw,exploratory,136,45,-0.01689955422408022,0.1678448162907532,0.9803326102856728,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate
LOC134712179,max_displacement,raw,exploratory,136,45,-0.04269048134596262,0.16919525545088984,0.9803326102856728,D-aminoacyl-tRNA deacylase 1 (DTD) (EC 3.1.1.96) (DNA-unwinding element-binding protein B) (DUE-B) (Gly-tRNA(Ala) deacylase) (Histidyl-tRNA synthase-related),53.488,2.39e-58,genome_blast,FALSE,TRUE,candidate
LOC134725003,max_displacement,raw,exploratory,136,45,-0.016838736508194195,0.16971352586875352,0.9803326102856728,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate
LOC134687564,max_displacement,raw,exploratory,136,45,-0.023793264584684823,0.17010499379786492,0.9803326102856728,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,candidate
LOC134686270,max_displacement,raw,exploratory,136,45,0.053263423833471345,0.17791277440401024,0.9803326102856728,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,candidate
LOC134692100,max_displacement,raw,exploratory,136,45,0.012365313933136609,0.1781754147978567,0.9803326102856728,ACDC (Byssal EP-like protein 1) (EP-protein-1),33.862,8.24e-24,genome_blast,TRUE,TRUE,candidate
LOC134720973,max_displacement,raw,exploratory,136,45,0.023414608360936992,0.17845832924470545,0.9803326102856728,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate
LOC134694436,max_displacement,raw,exploratory,136,45,-0.013867748182664483,0.1805773641806069,0.9803326102856728,Heat shock 70 kDa protein 12B,28.732,8.41e-52,genome_blast,FALSE,TRUE,candidate
LOC134718464,max_displacement,raw,exploratory,136,45,-0.02681255873408421,0.18447659542784217,0.9803326102856728,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate
LOC134706604,max_displacement,raw,exploratory,136,45,0.035043617378766934,0.1855501820481979,0.9803326102856728,Heat shock 70 kDa protein 12B,28.832,1.3e-59,genome_blast,FALSE,TRUE,candidate
LOC134687560,max_displacement,raw,exploratory,136,45,0.02596837668992897,0.18829403944861742,0.9803326102856728,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1),67.974,4.69e-70,genome_blast,TRUE,TRUE,candidate
LOC134715627,max_displacement,raw,exploratory,136,45,0.0195643548413921,0.19389868847372796,0.9803326102856728,Eukaryotic translation initiation factor 2-alpha kinase 3 (EC 2.7.11.1) (PRKR-like endoplasmic reticulum kinase) (Pancreatic eIF2-alpha kinase) (HsPEK),37.084,0,genome_blast,FALSE,TRUE,candidate
LOC134723851,max_displacement,raw,exploratory,136,45,0.02236958610855987,0.20402877373448772,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),29.794,1.75e-83,genome_blast,FALSE,TRUE,candidate
LOC134706345,max_displacement,raw,exploratory,136,45,-0.021413179969217665,0.21001945788201618,0.9803326102856728,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate
LOC134693434,max_displacement,raw,exploratory,136,45,0.013136990428649102,0.22489337844926638,0.9803326102856728,"Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 [Includes: Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 (EC 1.14.11.4) (Lysyl hydroxylase 3) (LH3); Procollagen glycosyltransferase (EC 2.4.1.50) (EC 2.4.1.66) (Galactosylhydroxylysine-glucosyltransferase) (Procollagen galactosyltransferase) (Procollagen glucosyltransferase)]",50.98,0,genome_blast,FALSE,TRUE,candidate
LOC134725351,max_displacement,raw,exploratory,136,45,-0.03874559121582255,0.22946365489120177,0.9803326102856728,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,candidate
LOC134691221,max_displacement,raw,exploratory,136,45,0.02738464958754763,0.2339374010005334,0.9803326102856728,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate
LOC134711397,max_displacement,raw,exploratory,136,45,-0.02863574260147081,0.2395178308078552,0.9803326102856728,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.1199999999999986e-101,genome_blast,FALSE,TRUE,candidate
LOC134697060,max_displacement,raw,exploratory,136,45,-0.025018474332996032,0.24082631809080154,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.587,3.499999999999999e-107,genome_blast,FALSE,TRUE,candidate
LOC134721918,max_displacement,raw,exploratory,136,45,0.024718831786907362,0.2449039643682767,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.228,2.63e-102,genome_blast,FALSE,TRUE,candidate
LOC134697300,max_displacement,raw,exploratory,136,45,0.01244061072077247,0.25032058617450104,0.9803326102856728,Byssal HSP-like protein 1,81.517,0,genome_blast,TRUE,TRUE,candidate
LOC134718987,max_displacement,raw,exploratory,136,45,-0.016269030603526094,0.2545137986548173,0.9803326102856728,Collagen alpha-4(VI) chain,37.113,1.94e-29,genome_blast,FALSE,TRUE,candidate
LOC134697396,max_displacement,raw,exploratory,136,45,0.014331445011932412,0.260375281127937,0.9803326102856728,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate
LOC134706981,max_displacement,raw,exploratory,136,45,0.014769967889232164,0.2635280638628592,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),30.109,1.07e-62,genome_blast,FALSE,TRUE,candidate
LOC134711783,max_displacement,raw,exploratory,136,45,-0.019233615891435712,0.26937433398017263,0.9803326102856728,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)],55.876,0,genome_blast,TRUE,TRUE,candidate
LOC134721829,max_displacement,raw,exploratory,136,45,0.009956733352337127,0.2829201854463837,0.9803326102856728,Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I),52.903,1.8e-47,genome_blast,FALSE,TRUE,candidate
LOC134695781,max_displacement,raw,exploratory,136,45,-0.015597446570989278,0.28349335135121306,0.9803326102856728,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,candidate
LOC134683945,max_displacement,raw,exploratory,136,45,0.03744459380121605,0.28704483242918744,0.9803326102856728,Histone chaperone asf1 (Anti-silencing function protein 1) (Replication-coupling assembly factor subunit ASF1) (RCAF subunit ASF1) (dASF1),75.325,2.3699999999999997e-85,genome_blast,FALSE,TRUE,candidate
LOC134724473,max_displacement,raw,exploratory,136,45,0.02230482175255007,0.2902357633494675,0.9803326102856728,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate
LOC134710209,max_displacement,raw,exploratory,136,45,-0.024219135116309923,0.29343827722491095,0.9803326102856728,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate
LOC134716385,max_displacement,raw,exploratory,136,45,0.006143944279990395,0.3009507962495551,0.9803326102856728,ACDC (Byssal EP-like protein 1) (EP-protein-1),87.712,4.81e-139,genome_blast,TRUE,TRUE,candidate
LOC134711517,max_displacement,raw,exploratory,136,45,-0.01698964784682238,0.3118049742520595,0.9803326102856728,Collagen alpha-1(IV) chain,42.595,0,genome_blast,FALSE,TRUE,candidate
LOC134687339,max_displacement,raw,exploratory,136,45,-0.009253945360112353,0.31322644659427895,0.9803326102856728,"Glutathione S-transferase 3, mitochondrial (EC 2.5.1.-) (Glutathione peroxidase MGST3) (EC 1.11.1.-) (LTC4 synthase MGST3) (EC 4.4.1.20)",43.796,1.14e-39,genome_blast,FALSE,TRUE,candidate
LOC134724488,max_displacement,raw,exploratory,136,45,0.009263925351980486,0.315977389993039,0.9803326102856728,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),49.194,0,genome_blast,FALSE,TRUE,candidate
LOC134706569,max_displacement,raw,exploratory,136,45,-0.012680288945720593,0.31664536102928104,0.9803326102856728,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),48.094,0,genome_blast,FALSE,TRUE,candidate
LOC134706727,max_displacement,raw,exploratory,136,45,0.02889489683079598,0.3170773633211401,0.9803326102856728,Glutathione S-transferase (PfGST) (EC 2.5.1.18),32.227,1.79e-21,genome_blast,FALSE,TRUE,candidate
LOC134707467,max_displacement,raw,exploratory,136,45,-0.008814898632753077,0.3189773601575775,0.9803326102856728,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),41.748,0,genome_blast,TRUE,TRUE,candidate
LOC134711515,max_displacement,raw,exploratory,136,45,-0.015565669794382996,0.3191453003680493,0.9803326102856728,Collagen alpha-2(IV) chain,51.043,2.47e-134,genome_blast,TRUE,TRUE,candidate
LOC134714554,max_displacement,raw,exploratory,136,45,0.01690112150701443,0.32131214894725463,0.9803326102856728,Lysyl oxidase homolog 2B (EC 1.4.3.13) (Lysyl oxidase-like protein 2B),42.547,3.03e-77,genome_blast,FALSE,TRUE,candidate
LOC134697114,max_displacement,raw,exploratory,136,45,0.017018546844036336,0.32670617294366167,0.9803326102856728,Heat shock 70 kDa protein 12A,36.48,2.4699999999999994e-110,genome_blast,FALSE,TRUE,candidate
LOC134728203,max_displacement,raw,exploratory,136,45,-0.015722671760769028,0.32711645335763007,0.9803326102856728,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate
LOC134695612,max_displacement,raw,exploratory,136,45,-0.03018027608196529,0.32961196088404,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate
LOC134707678,max_displacement,raw,exploratory,136,45,0.005388699110958232,0.3314444368855257,0.9803326102856728,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate
LOC134697168,max_displacement,raw,exploratory,136,45,0.02597483752002411,0.33378802881599123,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),34.073,3.8299999999999996e-118,genome_blast,TRUE,TRUE,candidate
LOC134721566,max_displacement,raw,exploratory,136,45,-0.041670490565637694,0.33867386070036976,0.9803326102856728,Heat shock factor protein (HSF) (Heat shock transcription factor) (HSTF),39.909,2.07e-89,genome_blast,FALSE,TRUE,candidate
LOC134694760,max_displacement,raw,exploratory,136,45,-0.022293570448215165,0.34267672069937904,0.9803326102856728,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate
LOC134728119,max_displacement,raw,exploratory,136,45,0.012912300885518853,0.34273343792903543,0.9803326102856728,Collagen alpha-1(XXII) chain,35.678,1.43e-29,genome_blast,TRUE,TRUE,candidate
LOC134692848,max_displacement,raw,exploratory,136,45,0.016258524838632386,0.34480659871000274,0.9803326102856728,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.494,1.9199999999999998e-95,genome_blast,FALSE,TRUE,candidate
LOC134715482,max_displacement,raw,exploratory,136,45,-0.03104641390971776,0.3461865804207902,0.9803326102856728,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA),68.493,3.86e-27,genome_blast,TRUE,TRUE,candidate
LOC134701699,max_displacement,raw,exploratory,136,45,0.016977973527018818,0.35121548110663725,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.651,2.7900000000000003e-117,genome_blast,FALSE,TRUE,candidate
LOC134696249,max_displacement,raw,exploratory,136,45,0.008587478885723698,0.3530184482916535,0.9803326102856728,Alcohol dehydrogenase class-3 chain H (EC 1.1.1.1) (Alcohol dehydrogenase class-III chain H) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),58.378,5.299999999999998e-160,genome_blast,FALSE,TRUE,candidate
LOC134711985,max_displacement,raw,exploratory,136,45,-0.028025178501427498,0.3586131199093894,0.9803326102856728,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),52.72,3.4999999999999996e-88,genome_blast,TRUE,TRUE,candidate
LOC134711376,max_displacement,raw,exploratory,136,45,0.014120008220260473,0.36675080665815973,0.9803326102856728,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate
LOC134717350,max_displacement,raw,exploratory,136,45,-0.007236933492083357,0.37130741655863064,0.9803326102856728,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,candidate
LOC134721362,max_displacement,raw,exploratory,136,45,0.019033349563852123,0.37174946985464397,0.9803326102856728,Valacyclovir hydrolase (VACVase) (Valacyclovirase) (EC 3.1.-.-) (Biphenyl hydrolase-like protein),50.98,8.109999999999999e-96,genome_blast,FALSE,TRUE,candidate
LOC134686344,max_displacement,raw,exploratory,136,45,-0.01766300120992411,0.37329413490176144,0.9803326102856728,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate
LOC134695956,max_displacement,raw,exploratory,136,45,-0.010371568627328808,0.3747684822720836,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.83,3.0900000000000002e-77,genome_blast,FALSE,TRUE,candidate
LOC134681360,max_displacement,raw,exploratory,136,45,-0.015911610617551166,0.3751698175412077,0.9803326102856728,Collagen alpha-4(VI) chain,24.053,7.569999999999999e-31,genome_blast,FALSE,TRUE,candidate
LOC134696139,max_displacement,raw,exploratory,136,45,-0.031826576971418864,0.3771736222378622,0.9803326102856728,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.541,6.359999999999999e-104,genome_blast,FALSE,TRUE,candidate
LOC134694726,max_displacement,raw,exploratory,136,45,0.01573421659632929,0.3777103830540761,0.9803326102856728,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)",21.013,3.1799999999999998e-24,genome_blast,FALSE,TRUE,candidate
LOC134681328,max_displacement,raw,exploratory,136,45,0.015326423271589892,0.3794732070209772,0.9803326102856728,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.789999999999999e-48,genome_blast,FALSE,TRUE,candidate
LOC134708355,max_displacement,raw,exploratory,136,45,-0.021745451529860575,0.3827593458485894,0.9803326102856728,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter),47.404,0,genome_blast,FALSE,TRUE,candidate
LOC134716384,max_displacement,raw,exploratory,136,45,0.007339324649119468,0.38869699941618674,0.9818612906210027,ACDC (Byssal EP-like protein 1) (EP-protein-1),76.695,3.19e-126,genome_blast,TRUE,TRUE,candidate
LOC134712292,max_displacement,raw,exploratory,136,45,-0.013085783670211473,0.3946244774130335,0.9818612906210027,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate
LOC134710805,max_displacement,raw,exploratory,136,45,0.025749301499341504,0.4115271818640921,0.9818612906210027,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate
LOC134696625,max_displacement,raw,exploratory,136,45,0.016984089304410796,0.41157379215911394,0.9818612906210027,Heat shock 70 kDa protein 12A,33.874,2.95e-94,genome_blast,FALSE,TRUE,candidate
LOC134715543,max_displacement,raw,exploratory,136,45,-0.013922524337499142,0.41237899954419854,0.9818612906210027,Hsp70-Hsp90 organising protein (PfHOP) (Stress-inducible protein 1),42.735,7.819999999999998e-24,genome_blast,FALSE,TRUE,candidate
LOC134721949,max_displacement,raw,exploratory,136,45,-0.01714938317540358,0.4133936713910631,0.9818612906210027,BAG family molecular chaperone regulator 1 (BAG-1) (Bcl-2-associated athanogene 1),35.751,3.35e-29,genome_blast,FALSE,TRUE,candidate
LOC134695901,max_displacement,raw,exploratory,136,45,-0.0132917991187513,0.42179304789228045,0.9818612906210027,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 (Multisynthase complex auxiliary component p43) [Cleaved into: Endothelial monocyte-activating polypeptide 2 (EMAP-II) (Small inducible cytokine subfamily E member 1)],44.136,8.490000000000001e-85,genome_blast,FALSE,TRUE,candidate
LOC134726699,max_displacement,raw,exploratory,136,45,-0.014810137785901763,0.4346130969652836,0.9818612906210027,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),26.941,3.75e-63,genome_blast,FALSE,TRUE,candidate
LOC134691039,max_displacement,raw,exploratory,136,45,-0.013258018669368774,0.436851474010462,0.9818612906210027,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),30.269,4.1999999999999994e-88,genome_blast,FALSE,TRUE,candidate
LOC134712049,max_displacement,raw,exploratory,136,45,-0.015412852539722811,0.4405090547886287,0.9818612906210027,"3'(2'),5'-bisphosphate nucleotidase 1 (EC 3.1.3.7) (3'-phosphoadenosine 5'-phosphate phosphatase) (PAP phosphatase) (Bisphosphate 3'-nucleotidase 1) (BPntase 1) (HsPIP) (Inositol-polyphosphate 1-phosphatase) (EC 3.1.3.57)",52.597,4.66e-114,genome_blast,FALSE,TRUE,candidate
LOC134718845,max_displacement,raw,exploratory,136,45,-0.014660670503918321,0.4535380902476873,0.9818612906210027,Precollagen D,99.038,1.6999999999999998e-36,genome_blast,FALSE,TRUE,candidate
LOC134696794,max_displacement,raw,exploratory,136,45,-0.0059636993175371435,0.45435147292085265,0.9818612906210027,Heat shock protein 70 B2,73.783,0,genome_blast,FALSE,TRUE,candidate
LOC134721033,max_displacement,raw,exploratory,136,45,-0.023096121079013376,0.46330618650787203,0.9818612906210027,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate
LOC134725897,max_displacement,raw,exploratory,136,45,0.009487506704917242,0.4656440837655431,0.9818612906210027,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase),34.649,3.8800000000000005e-33,genome_blast,TRUE,TRUE,candidate
LOC134694421,max_displacement,raw,exploratory,136,45,0.012531244658417203,0.4676090694930509,0.9818612906210027,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate
LOC134720720,max_displacement,raw,exploratory,136,45,0.011928952689698718,0.47664752936730803,0.9818612906210027,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R) (p28),39.738,2.5899999999999994e-52,genome_blast,FALSE,TRUE,candidate
LOC134693958,max_displacement,raw,exploratory,136,45,0.012479590054214841,0.4785501843790916,0.9818612906210027,Superoxide dismutase [Mn] (EC 1.15.1.1),47.291,1.94e-63,genome_blast,FALSE,TRUE,candidate
LOC134700327,max_displacement,raw,exploratory,136,45,-0.013175005272431135,0.47868527861706067,0.9818612906210027,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate
LOC134725998,max_displacement,raw,exploratory,136,45,-0.007393352970393433,0.481415631724608,0.9818612906210027,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),32.114,2.1699999999999998e-98,genome_blast,FALSE,TRUE,candidate
LOC134722070,max_displacement,raw,exploratory,136,45,-0.011329298249601119,0.48177206498190017,0.9818612906210027,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)",55.087,1.6899999999999994e-163,genome_blast,TRUE,TRUE,candidate
LOC134718500,max_displacement,raw,exploratory,136,45,0.0245599950329033,0.48236656947335876,0.9818612906210027,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate
LOC134707468,max_displacement,raw,exploratory,136,45,-0.006409865069679595,0.48543618508769815,0.9818612906210027,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate
LOC134706848,max_displacement,raw,exploratory,136,45,0.018834914768517046,0.49024692123483227,0.9818612906210027,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),29.375,2.28e-84,genome_blast,FALSE,TRUE,candidate
